COPY_ID,route,rendered_on_routes,page_section,component_or_file,source_location,runtime_or_source,visibility_or_state,current_text,type,claim_count,claim_ids,source_or_evidence,status,problem,proposed_action,duplicate_group,human_validation,notes
COPY-SOCIO-COST-AMOUNT-001,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,custos,painel-gsds/src/data/socioeconomic/cost-layers.json,cost-pharma-observed amounts[0] after publicSocioText; caveat TAM stripped,both,default,"≈ €1,403 bilhão | — Receita global Pompe 2024 (Sanofi + Amicus)",factual,1,COPY-SOCIO-COST-AMOUNT-001.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-MARKET-001 | EV-CLAIM-CLM-SOCIO-005,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-COST-AMOUNT-002,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,custos,painel-gsds/src/data/socioeconomic/cost-layers.json,cost-hospital-datasus amounts[0].scope after scrub,both,default,"R$533.796,75 | — AIHs com DIAG_PRINC E74.0 | CID não distingue tipos; não é custo total das GSDs.",factual,1,COPY-SOCIO-COST-AMOUNT-002.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-005,needs_review,Leakage do campo interno DIAG_PRINC após remoção de VAL_TOT.,revise,NONE,required,publicSocioText substitui Soma de VAL_TOT... por AIHs com DIAG_PRINC E74.0. publicSocioSecondaryText remove AIH ≠ paciente e deixa o caveat residual. Leakage editorial; o valor e o recorte E74.0 estão suportados.
COPY-SOCIO-COST-AMOUNT-003,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,custos,painel-gsds/src/data/socioeconomic/cost-layers.json,cost-pharma-observed amounts[1],both,default,"R$78,4 milhões | — Contratação pública Myozyme 50 mg, fevereiro de 2025 (62.969 frascos) | Equivalentes pacientes-ano teóricos não informam o número real de pacientes tratados.",factual,1,COPY-SOCIO-COST-AMOUNT-003.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-005,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-COST-AMOUNT-004,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,custos,painel-gsds/src/data/socioeconomic/cost-layers.json,cost-pompe-qaly amounts[0] after publicSocioText (ECO-IDs stripped),both,default,≈ €1.043.868 por QALY | — Terapia na forma infantil em estudo europeu ; €286.114 em cenário de dose reduzida | Resultados sensíveis a preço e dose; não transferir mecanicamente ao Brasil.,factual,1,COPY-SOCIO-COST-AMOUNT-004.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-005,supported,NONE,keep,NONE,NONE,"Espaço antes do ponto e vírgula é residual da remoção de (ECO-001, ECO-002)."
COPY-SOCIO-COST-AMOUNT-005,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,custos,painel-gsds/src/data/socioeconomic/cost-layers.json,cost-pompe-qaly amounts[1] after publicSocioText,both,default,"≈ €3,2 milhões por QALY | — Forma tardia em estudo japonês | Contexto japonês; sensível a premissas.",factual,1,COPY-SOCIO-COST-AMOUNT-005.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-005,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-COST-AMOUNT-006,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,custos,painel-gsds/src/data/socioeconomic/cost-layers.json,cost-pompe-qaly amounts[2] after publicSocioText,both,default,> £2 milhões por QALY | — Frente ao cuidado de suporte em reanálise independente do NIHR | Não equivale a preço de lista nem a gasto brasileiro.,factual,1,COPY-SOCIO-COST-AMOUNT-006.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-005,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-BR-001,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,brasil,painel-gsds/src/data/socioeconomic/brazil-evidence.json,title + summary,both,default,"Evidência brasileira observável | O Brasil combina potencial subdiagnóstico, acesso fragmentado e baixa visibilidade de dados. Não há denominador nacional confiável; proxies hospitalares e casuísticas não equivalem a prevalência.",factual,1,COPY-SOCIO-BR-001.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-BRASIL-001,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-BR-002,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,brasil,painel-gsds/src/components/socioeconomic/BrazilEvidencePanel.astro,datasus callout heading + principal note,both,default,SIH/SUS — leitura obrigatória do proxy hospitalar | AIHs com diagnóstico principal E74.0 (formato E740 nos microdados); AIHs não equivalem a pacientes nem a prevalência.,caveat,1,COPY-SOCIO-BR-002.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-BRASIL-001,supported,NONE,keep,DUP-AIH-NOT-PATIENT,NONE,“formato E740 nos microdados” é jargão técnico; menor que DIAG_PRINC mas merece atenção editorial.
COPY-SOCIO-BR-003,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,brasil,painel-gsds/src/components/socioeconomic/BrazilEvidencePanel.astro,dl labels,both,default,Contagem | Período | População observada | Local,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-BR-004,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,brasil,painel-gsds/src/components/socioeconomic/BrazilEvidencePanel.astro,local dd,both,default,"Local da internação/estabelecimento nos microdados SIH, não residência do paciente.",metodologia,1,COPY-SOCIO-BR-004.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-BRASIL-001,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-BR-005,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,brasil,painel-gsds/src/components/socioeconomic/BrazilEvidencePanel.astro,datasus callout values + bullets + filtered limitations,both,default,997 AIHs | janeiro de 2020 a maio de 2026 | Autorizações de Internação Hospitalar (SIH/SUS) com CID principal E74.0 | Soma aprovada associada às AIHs E74.0 na camada de custo hospitalar (ver seção de custos); não é custo total das GSDs. | Longa permanência pode gerar múltiplas AIHs para a mesma pessoa. | Não há deduplicação de pacientes nesta contagem. | Cobertura e codificação limitam extrapolação epidemiológica. | E74.0 não distingue tipos de GSD.,factual,1,COPY-SOCIO-BR-005.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-BRASIL-001 | EV-METRIC-MET-DATASUS-001,supported,NONE,keep,NONE,NONE,Limitations filtradas por isAihPrincipalEcho: permanecem só E74.0 não distingue tipos de GSD. Período/população sem publicSocioText.
COPY-SOCIO-BR-PT-001,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,brasil,painel-gsds/src/data/socioeconomic/brazil-evidence.json,br-no-national-denominator,both,default,Sem denominador nacional | Não foi localizada estimativa de prevalência nacional com denominador populacional para qualquer GSD.,factual,1,COPY-SOCIO-BR-PT-001.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-BRASIL-001,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-BR-PT-002,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,brasil,painel-gsds/src/data/socioeconomic/brazil-evidence.json,br-fragmented-access,both,default,"Acesso fragmentado | Em Pompe, números de diagnosticados/em terapia citados pela síntese (ex.: Conitec 2018; audiência 2024) não constituem censo atual, mas demonstram diferença entre potencial epidemiológico e população conhecida pelo sistema. Estudo multicêntrico brasileiro reuniu 132 pacientes hepáticos em 13 centros de sete estados e do Distrito Federal — maior casuística nacional consolidada no material, sem representar prevalência nem cobertura nacional.",factual,1,COPY-SOCIO-BR-PT-002.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-BRASIL-001,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-BR-PT-003,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,brasil,painel-gsds/src/data/socioeconomic/brazil-evidence.json,br-datasus-aih,both,default,"DATASUS / SIH — 997 AIHs E74.0 | Nos microdados do SIH/SUS, 997 AIHs com diagnóstico principal E74.0 entre janeiro de 2020 e maio de 2026, com nove registros de óbito hospitalar e R$533.796,75. O CID E74.0 não distingue tipos de GSD. A análise demonstra utilização hospitalar e limitações informacionais, não dimensão epidemiológica ou custo total.",factual,1,COPY-SOCIO-BR-PT-003.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-BRASIL-001,supported,NONE,keep,NONE,NONE,publicSocioSecondaryText remove o eco AIHs não correspondem a pacientes únicos.
COPY-SOCIO-BR-PT-004,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,brasil,painel-gsds/src/data/socioeconomic/brazil-evidence.json,br-clinical-capacity-no-coverage,both,default,Capacidade clínica sem inferência de cobertura | A existência de centros e casuísticas multicêntricas documenta capacidade clínica parcial; não autoriza inferir cobertura nacional nem prevalência a partir desses recortes.,factual,1,COPY-SOCIO-BR-PT-004.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-BRASIL-001,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SEG-001,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,segmentos,painel-gsds/src/data/socioeconomic/market-segments.json,title + summary,both,default,"Segmentos de mercado e necessidade | O mercado farmacêutico específico e publicamente observável concentra-se em Pompe; segmentos não farmacêuticos existem como mercados adjacentes ou emergentes, fragmentados e raramente desagregados para GSD.",factual,1,COPY-SOCIO-SEG-001.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-MARKET-001,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SEG-002,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,segmentos,painel-gsds/src/components/socioeconomic/MarketSegmentMap.astro,table headers + aria-label,both,default,Segmentos de mercado | Segmento | Beneficiário | Comprador/pagador | Maturidade | Observabilidade,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SEG-003,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,segmentos,painel-gsds/src/components/socioeconomic/MarketSegmentMap.astro,MATURITY + OBS labels,both,default,Estabelecido | Emergente | Fragmentado | Conceitual | Observabilidade monetária | Somente população potencial | Somente dimensão conceitual | Ausência de mensuração confiável,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SEG-004,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,segmentos,painel-gsds/src/data/socioeconomic/market-segments.json,seg-pompe-pharma,both,default,"Farmacoterapia específica — Pompe | Em 2024, receita farmacêutica observada consolidada de aproximadamente €1,403 bilhão (Sanofi + Amicus). Representa receita realizada, não TAM/SAM/SOM. | Concentração em Pompe não dimensiona necessidade das demais GSDs. | pacientes com doença de Pompe | sistemas de saúde; pagadores; centros de infusão | Estabelecido | Observabilidade monetária",factual,1,COPY-SOCIO-SEG-004.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,"MarketSegmentMap usa publicSocioText (não secondary): o eco TAM permanece. Separador "" | "" para colunas da tabela."
COPY-SOCIO-SEG-005,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,segmentos,painel-gsds/src/data/socioeconomic/market-segments.json,seg-diagnosis,both,default,"Diagnóstico genético e enzimático / triagem | Diagnóstico genético e enzimático e triagem neonatal existem como mercados adjacentes ou emergentes, mas suas receitas não podem ser atribuídas às glicogenoses com os dados públicos disponíveis na síntese. | Observabilidade monetária GSD-específica ausente nos dados públicos citados. | pacientes sob investigação; recém-nascidos em programas de triagem | sistemas de saúde; laboratórios; programas de triagem | Fragmentado | Somente dimensão conceitual",factual,1,COPY-SOCIO-SEG-005.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SEG-006,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,segmentos,painel-gsds/src/data/socioeconomic/market-segments.json,seg-nutrition,both,default,"Nutrição e insumos dietéticos | Amidos, alimentos para fins especiais e manejo dietético doméstico são centrais em várias GSDs hepáticas; a atividade econômica é fragmentada e grande parcela do custo pode ser transferida às famílias. | Receitas não desagregadas para GSD nos dados públicos da síntese. | pacientes com GSDs hepáticas e famílias | famílias; sistemas de saúde (cobertura desigual) | Fragmentado | Somente dimensão conceitual",factual,1,COPY-SOCIO-SEG-006.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SEG-007,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,segmentos,painel-gsds/src/data/socioeconomic/market-segments.json,seg-monitoring,both,default,"Monitoramento e dispositivos | Monitorização contínua de glicose, bombas de alimentação e telemonitoramento existem como mercados adjacentes ou emergentes sem receita GSD-atribuível nos dados públicos disponíveis. | Sem sizing monetário GSD-específico na síntese. | pacientes em manejo crônico | famílias; pagadores; serviços de saúde | Emergente | Somente dimensão conceitual",factual,1,COPY-SOCIO-SEG-007.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SEG-008,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,segmentos,painel-gsds/src/data/socioeconomic/market-segments.json,seg-rehab-support,both,default,"Reabilitação e suporte | GSDs musculares e ultrarraras apresentam necessidades de reabilitação, coordenação e geração de evidência sem mercado ou pagador estruturado conforme a síntese estratégica da síntese. | Observabilidade monetária ausente; necessidade clínica não constitui automaticamente mercado validado. | pacientes com GSDs musculares e ultrarraras; cuidadores | sistemas de saúde; famílias | Conceitual | Ausência de mensuração confiável",factual,1,COPY-SOCIO-SEG-008.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SIZE-001,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,sizing,painel-gsds/src/components/socioeconomic/MarketSizingGuardrails.astro,h2 + intro,both,default,"O que é calculável — e o que não é | Receita observada, proxy hospitalar, população potencial e mercado conceitual não são intercambiáveis. Total Addressable Market (TAM), Serviceable Available Market (SAM) e Serviceable Obtainable Market (SOM) só aparecem quando a fonte os autoriza com classificação metodológica.",metodologia,1,COPY-SOCIO-SIZE-001.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-MARKET-001,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SIZE-002,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,sizing,painel-gsds/src/components/socioeconomic/MarketSizingGuardrails.astro,three column headings,both,default,Receita / mercado observado | População potencial / conceitual | Lacuna de mensuração,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-SIZE-003,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,sizing,painel-gsds/src/components/socioeconomic/MarketSizingGuardrails.astro,observed revenue + slogans,both,default,"≈ €1,4 bilhão | — Receita farmacêutica observada (Pompe) | Trata-se de mercado/receita observada, não de TAM, SAM ou SOM. | Mercado observado não é necessidade total. | Classificação: Receita observada | Farmacoterapia específica — Pompe | Segmentos com observabilidade populacional ou conceitual não recebem rótulo financeiro de TAM/SAM/SOM nesta síntese. | Diagnóstico genético e enzimático / triagem | Nutrição e insumos dietéticos | Monitoramento e dispositivos | Ausência de dado monetário não significa mercado igual a zero. | Reabilitação e suporte",caveat,2,COPY-SOCIO-SIZE-003.C01 | COPY-SOCIO-SIZE-003.C02,EV-SOT-SOC-001 | EV-CLAIM-CLM-MARKET-001,supported,NONE,keep,DUP-REV-NOT-TAM,NONE,"Branch ativa: observedRevenue presente. Listas: monetary = Pompe; population/conceptual = diagnóstico, nutrição, monitoramento; absent = reabilitação."
COPY-SOCIO-SIZE-004,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,sizing,painel-gsds/src/components/socioeconomic/MarketSizingGuardrails.astro,empty fallbacks,source,not current (observedRevenue and segments exist),Nenhuma métrica de receita observada disponível nesta página. | Nenhum segmento exclusivamente populacional listado. | Nenhum segmento marcado como ausente nesta síntese.,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-GAPS-001,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,lacunas-evidencia,painel-gsds/src/components/socioeconomic/EvidenceGapBridge.astro,h2 + lede,both,default,O que ainda falta medir | Segmentos e dimensões ainda sem mensuração monetária comparável nesta síntese.,metodologia,1,COPY-SOCIO-GAPS-001.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-GAPS-002,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,lacunas-evidencia,painel-gsds/src/pages/analises/impacto-socioeconomico/index.astro,gapItems seg-diagnosis,both,default,"Segmento com mensuração limitada: Diagnóstico genético e enzimático / triagem | Diagnóstico genético e enzimático e triagem neonatal existem como mercados adjacentes ou emergentes, mas suas receitas não podem ser atribuídas às glicogenoses com os dados públicos disponíveis na síntese. Limitação: Observabilidade monetária GSD-específica ausente nos dados públicos citados.",factual,1,COPY-SOCIO-GAPS-002.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-GAPS-003,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,lacunas-evidencia,painel-gsds/src/pages/analises/impacto-socioeconomico/index.astro,gapItems seg-nutrition,both,default,"Segmento com mensuração limitada: Nutrição e insumos dietéticos | Amidos, alimentos para fins especiais e manejo dietético doméstico são centrais em várias GSDs hepáticas; a atividade econômica é fragmentada e grande parcela do custo pode ser transferida às famílias. Limitação: Receitas não desagregadas para GSD nos dados públicos da síntese.",factual,1,COPY-SOCIO-GAPS-003.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-GAPS-004,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,lacunas-evidencia,painel-gsds/src/pages/analises/impacto-socioeconomico/index.astro,gapItems seg-monitoring,both,default,"Segmento com mensuração limitada: Monitoramento e dispositivos | Monitorização contínua de glicose, bombas de alimentação e telemonitoramento existem como mercados adjacentes ou emergentes sem receita GSD-atribuível nos dados públicos disponíveis. Limitação: Sem sizing monetário GSD-específico na síntese.",factual,1,COPY-SOCIO-GAPS-004.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-GAPS-005,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,lacunas-evidencia,painel-gsds/src/pages/analises/impacto-socioeconomico/index.astro,gapItems seg-rehab-support,both,default,"Segmento com mensuração limitada: Reabilitação e suporte | GSDs musculares e ultrarraras apresentam necessidades de reabilitação, coordenação e geração de evidência sem mercado ou pagador estruturado conforme a síntese estratégica da síntese. Limitação: Observabilidade monetária ausente; necessidade clínica não constitui automaticamente mercado validado.",factual,1,COPY-SOCIO-GAPS-005.C01,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-004,supported,NONE,keep,NONE,NONE,NONE
COPY-SOCIO-FOOT-001,/analises/impacto-socioeconomico/,/analises/impacto-socioeconomico/,limitacoes-e-fontes,painel-gsds/src/pages/analises/impacto-socioeconomico/index.astro,EvidenceFooter,both,default,"Contratação, preço de lista, gasto público e receita empresarial não são intercambiáveis. | Ausência de dado monetário não significa mercado igual a zero. | Achados de Pompe, McArdle ou GSD hepática não se generalizam a toda a família sem suporte explícito. | Camadas de custo em moedas, anos e perspectivas distintas não devem ser somadas sem normalização autorizada.",metodologia,4,COPY-SOCIO-FOOT-001.C01 | COPY-SOCIO-FOOT-001.C02 | COPY-SOCIO-FOOT-001.C03 | COPY-SOCIO-FOOT-001.C04,EV-SOT-SOC-001 | EV-CLAIM-CLM-SOCIO-005 | EV-CLAIM-CLM-MARKET-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-SEO-001,/inovacao/startups/,/inovacao/startups/,seo,painel-gsds/src/pages/inovacao/startups/index.astro,title,both,default,Observatório de startups em glicogenoses,SEO,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,DUP-OBS-TITLE,NONE,NONE
COPY-OBS-SEO-002,/inovacao/startups/,/inovacao/startups/,seo,painel-gsds/src/pages/inovacao/startups/index.astro,description,both,default,"Organizações com relevância direta, adjacente ou ainda não confirmada às glicogenoses. Base pública estática, sujeita a atualização editorial.",SEO,1,COPY-OBS-SEO-002.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-CRUMB-001,/inovacao/startups/,/inovacao/startups/,breadcrumbs,painel-gsds/src/pages/inovacao/startups/index.astro,Breadcrumbs,both,default,Início | Inovação | Observatório de startups,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-HEADER-001,/inovacao/startups/,/inovacao/startups/,header,painel-gsds/src/pages/inovacao/startups/index.astro,ResearchHeader,both,default,"Observatório | Observatório de startups em glicogenoses | Mapeamento curado — não exaustivo — de organizações com relações diretas, adjacentes e de relevância ainda não confirmada às GSDs.",metodologia,1,COPY-OBS-HEADER-001.C01,EV-SNAP-COV-001,supported,NONE,keep,DUP-OBS-TITLE,NONE,NONE
COPY-OBS-LIST-001,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/pages/inovacao/startups/index.astro,h2,both,default,Organizações publicadas,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-SUM-001,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/components/startups/StartupSummary.tsx,visually-hidden title + templates,both,default,Resumo quantitativo | {totalOrganizations} organizações nesta base | {filteredOrganizations} de {totalOrganizations} organizações no recorte filtrado | 120 organizações nesta base,UI,1,COPY-OBS-SUM-001.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,"Counts excluídos como censo; 120 é o runtime do snapshot publicado, inventariado só como valor do template."
COPY-OBS-SEARCH-001,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/components/startups/StartupSearch.tsx,label + placeholder,both,default,"Buscar organizações | Nome, alias, descrição ou tecnologia",UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-SORT-001,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/components/startups/StartupSort.tsx,label + options,both,default,Ordenar | Nome (A–Z) | Nome (Z–A) | Última revisão (mais recente) | Última revisão (mais antiga),UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-FILTERS-001,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/components/startups/StartupExplorer.tsx,filters toggle,both,botão visível abaixo de 48rem; no HTML estático default aparece Mostrar filtros,Mostrar filtros | Ocultar filtros,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-FILTERS-002,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/components/startups/StartupFilters.tsx,legends,both,default,Filtros | Relação | Geografia | Confiança | Status operacional,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-FILTERS-003,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/data/startups/taxonomies.ts,public labels used by filters/badges/charts,both,default,Direta às GSDs | Adjacente às GSDs | Suporte ao ecossistema | Relevância não confirmada | Brasil | Global | Alta | Média | Baixa | Não atribuída | Aparentemente ativa | Ativa | Inativa | Adquirida | Adquirida ou inativa | Privada | De capital aberto | Encerrada | Identidade/status não resolvido | Desconhecido | Startup / privada | Biotecnologia de capital aberto | Status atual incerto | Atividade GSD atual | Atividade atual incerta | Histórica | Titular | Desenvolvedor / operador | Detentor de licença | Titular histórico do ativo | Relação histórica; titularidade não estabelecida | Entidade adquirida | Licenciado a terceiro | Papel não resolvido,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,Rótulos de taxonomia são copy estrutural. Valores por organização excluídos.
COPY-OBS-COUNT-001,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/components/startups/StartupExplorer.tsx,live region templates,both,default,{n} organizações no recorte. | {n} organização no recorte. | Nenhuma organização corresponde aos filtros atuais. | Nenhuma organização neste recorte. | 120 organizações no recorte.,UI,1,COPY-OBS-COUNT-001.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-CARD-001,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/components/startups/StartupCard.tsx,chrome only,both,default,Classificações | Ver detalhe | Confiança:,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,"preferredName, description, HQ, website, status/activity/role por org excluídos do inventário editorial."
COPY-OBS-EMPTY-001,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/components/startups/StartupEmptyState.tsx,empty snapshot branch,source,not-yet-populated or organizations.length===0 — not current snapshot,"Base pública | Observatório preparado — base ainda não populada | {summary} | Dataset selecionado publicado em | {date} | . | Contagens zeradas descrevem o artefato vazio, não um censo de soluções no mundo.",caveat,1,COPY-OBS-EMPTY-001.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-NORESULTS-001,/inovacao/startups/,/inovacao/startups/,explorer,painel-gsds/src/components/startups/StartupNoResultsState.tsx,no-results,both,query/filters with zero matches — reproduced with zzzz-no-match-7a0,Nenhuma organização corresponde aos filtros | A consulta{query ? ` “${query}”` : ''} e os filtros ativos não encontraram correspondências neste recorte. Isso não significa que não existam soluções no mundo — apenas que a base publicada não cobre o critério. | Limpar busca e filtros,caveat,1,COPY-OBS-NORESULTS-001.C01,EV-SNAP-COV-001,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-DETAIL-001,/inovacao/startups/,/inovacao/startups/,detail-drawer,painel-gsds/src/components/startups/StartupDetail.tsx,chrome headings/labels,source,drawer open — intercepted by Astro dev toolbar in this session; labels confirmed in source,Fechar detalhe | Avaliações de relevância | Indicação GSD | Ativo / programa | Modalidade | Estágio | Status da organização | Atividade GSD | Papel no ativo | Produtos e programas | Site institucional | Fontes públicas,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-DETAIL-002,/inovacao/startups/,/inovacao/startups/,detail-drawer,painel-gsds/src/components/startups/StartupDetail.tsx,products empty fallback,source,products.length===0 (current snapshot: 0 productsOrPrograms),Os ativos e programas são apresentados no contexto da organização e ainda não possuem uma seção estruturada própria.,caveat,1,COPY-OBS-DETAIL-002.C01,EV-SNAP-COV-001,needs_review,Comunica lacuna de modelo de dados ao público.,keep,NONE,required,PENDING_7B_DATA_MODEL. Mesma lacuna de COPY-OBS-COVERAGE-007; fallback do drawer. Ver ISSUE-7A0-005 / QUESTION-7A0-004.
COPY-OBS-EVIDENCE-001,/inovacao/startups/,/inovacao/startups/,detail-drawer,painel-gsds/src/components/startups/StartupEvidenceList.tsx,empty + link chrome,source,detail evidence list,Sem fontes públicas vinculadas neste recorte. | Abrir fonte | URL não disponível,UI,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
COPY-OBS-CHART-001,/inovacao/startups/,/inovacao/startups/,analytics,painel-gsds/src/components/startups/ObservatoryAnalytics.tsx,header,both,default,Visão analítica | Totais gerais da base.,editorial,0,NONE,N/A_NOT_FACTUAL,supported,NONE,keep,NONE,NONE,NONE
